223.064000	223.064000	B
223.076000	223.076000	B
223.503000	223.503000	B
223.585000	223.585000	B
223.607000	223.607000	B
223.631000	223.631000	B
223.916000	223.916000	B
223.996000	223.996000	B
224.329000	224.329000	B
224.364000	224.364000	B
224.380000	224.380000	B
224.404000	224.404000	B
225.996000	225.996000	B
226.931000	226.931000	B
227.015000	227.015000	B
227.035000	227.035000	B
227.062000	227.062000	B
227.114000	227.114000	B
227.151000	227.151000	B
227.164000	227.164000	B
227.344000	227.344000	B
227.758000	227.758000	B
227.792000	227.792000	B
227.808000	227.808000	B
227.830000	227.830000	B
228.223000	228.223000	B
228.646000	228.646000	B
228.728000	228.728000	B
228.749000	228.749000	B
228.774000	228.774000	B
229.059000	229.059000	B
229.473000	229.473000	B
229.508000	229.508000	B
229.524000	229.524000	B
229.546000	229.546000	B
229.936000	229.936000	B
230.349000	230.349000	B
230.360000	230.360000	B
230.443000	230.443000	B
230.464000	230.464000	B
230.489000	230.489000	B
230.773000	230.773000	B
231.187000	231.187000	B
231.221000	231.221000	B
231.237000	231.237000	B
231.259000	231.259000	B
231.652000	231.652000	B
232.074000	232.074000	B
232.158000	232.158000	B
232.178000	232.178000	B
232.203000	232.203000	B
232.488000	232.488000	B
232.901000	232.901000	B
232.938000	232.938000	B
232.952000	232.952000	B
232.973000	232.973000	B
233.363000	233.363000	B
233.789000	233.789000	B
233.872000	233.872000	B
233.892000	233.892000	B
233.917000	233.917000	B
234.202000	234.202000	B
234.616000	234.616000	B
234.650000	234.650000	B
234.666000	234.666000	B
234.688000	234.688000	B
235.082000	235.082000	B
235.503000	235.503000	B
235.587000	235.587000	B
235.607000	235.607000	B
235.632000	235.632000	B
235.916000	235.916000	B
236.329000	236.329000	B
236.366000	236.366000	B
236.381000	236.381000	B
236.403000	236.403000	B
236.793000	236.793000	B
237.217000	237.217000	B
237.302000	237.302000	B
237.321000	237.321000	B
237.346000	237.346000	B
237.630000	237.630000	B
238.044000	238.044000	B
238.078000	238.078000	B
238.094000	238.094000	B
238.117000	238.117000	B
238.508000	238.508000	B
